Taxa,RF Importance,NN Importance,IS stat,IS Site Label,IS P value,K
Blastococcus,0.05443934451639499,-0.36433881020562936,0.5671434632543733,Low,0.01,2
Ectothiorhodosinus,0.021952164182703505,-0.7750596402087838,0.548025006004272,Low,0.0,2
Mesorhizobium,0.009577131162416876,-0.45301071207752813,0.531855113266784,Low,0.01,2
Agromyces,0.009091591305759593,0.3671060179432878,0.5257010579487673,High,0.035,2
Devosia,1.0,-0.8712689702641235,0.5196064577894192,Low,0.0,2
Sandaracinobacter,0.007680970503119262,0.6304380329458131,0.4135021317898917,High,0.0,2
Thiohalobacter,0.007149975279901375,-0.5213008105603681,0.3984585577430249,Low,0.0,2
Taibaiella,0.011525813230882226,-0.6599059234845237,0.36841996340027205,Low,0.0,2
Variibacter,0.013355838518033198,-0.7016278799851284,0.3598234576793527,Low,0.03,2
Agaricicola,0.006398964495572674,-0.38886631382713654,0.3351042491047413,Low,0.02,2
Azospirillum,0.0064813682774164175,0.3723682600410773,0.3248660014086611,High,0.025,2
Saccharibacteria_genera_incertae_sedis,0.011192661010492617,-0.47929303587761835,0.23717082451262844,Low,0.0,2
Pseudolabrys,0.009270980323647914,-0.9109234852629473,0.19364916731037085,Low,0.05,2
Planctopirus,0.007375355767291757,-0.7179824384344636,0.19364916731037085,Low,0.045,2
Variovorax,0.10397144447421672,0.7208080549142191,0.79428306658244,High,0.0,3
Rhizobium,0.298392513261612,-1.0,0.7924919826523807,Low,0.0,3
Bradyrhizobium,0.016940100737892632,-0.8001812564495931,0.78603723426167,Low,0.0,3
Herbaspirillum,0.014489174772468508,0.6410764824580504,0.7766663689546459,High,0.0,3
Frigoribacterium,0.1323755292817509,-0.7351072529352025,0.7735495820516941,Low,0.0,3
Cellulomonas,0.09481336894324256,-0.5471805735590819,0.7471215167684269,Low,0.0,3
Caulobacter,0.5517440333812085,-0.6922704461931127,0.7242511210740471,Low,0.0,3
Flavobacterium,0.031489756169070654,-0.9105965448869427,0.7196728705561898,Low,0.0,3
Microvirga,0.022440040193204957,0.7188427369605224,0.7109145671080388,High,0.0,3
Phyllobacterium,0.011317715877588777,0.47853676873103224,0.7074435933689069,High,0.01,3
Rhodococcus,0.013649332166717204,-0.7289371955718807,0.6927286162330096,Low,0.0,3
Achromobacter,0.013478654628241741,-0.41117861053131083,0.6765747687797296,Low,0.0,3
Bosea,0.014895831895737635,-0.619302424937136,0.6493006791931523,Low,0.0,3
Sphingomonas,0.042255826567771965,0.6142645052327947,0.6435094783873495,High,0.0,3
Ensifer,0.023905592523077397,0.615048634644681,0.6378162751936426,High,0.0,3
Luteolibacter,0.008759380727461314,-0.5705477686753153,0.6377561958359681,Low,0.0,3
Rhodopseudomonas,0.01621317837779348,-0.7876066345289352,0.5982751447860193,Low,0.0,3
Blastococcus,0.049476043739083826,-0.44995893531017633,0.5927627379234606,Low,0.0,3
Skermanella,0.12813800438838907,0.7317226133221866,0.5768022643408256,High,0.0,3
Devosia,1.0,-0.7721639084986673,0.530881178318712,Low,0.0,3
Ectothiorhodosinus,0.01800870196432004,-0.4660114918995775,0.5302773899687346,Low,0.0,3
Sandaracinobacter,0.009954993377011665,0.7545362096700504,0.42922044633848283,High,0.0,3
Thiohalobacter,0.00776838800694692,-0.6545469795935639,0.4057016875836241,Low,0.0,3
Agaricicola,0.010780707117717713,-0.4589600713077244,0.3710343224278195,Low,0.0,3
Taibaiella,0.008688353741116405,-0.6692614607986284,0.3594768254898005,Low,0.0,3
Planctopirus,0.007363831118256523,-0.6268868735881307,0.20535012709710013,Low,0.03,3
Bradyrhizobium,0.021096640041572516,-0.861615360779026,0.7883346131500163,Low,0.0,4
Variovorax,0.08322194872555162,0.6463489012307072,0.7862548784985678,High,0.0,4
Rhizobium,0.21220736178950797,-0.8251701552397608,0.7758628103965337,Low,0.0,4
Frigoribacterium,0.22025707856030705,-0.8181717774574804,0.775252193051602,Low,0.0,4
Herbaspirillum,0.015968950682105763,0.5050797211550612,0.7661188632247663,High,0.0,4
Cellulomonas,0.07406297213567581,-0.44367594305424135,0.7403515511595375,Low,0.0,4
Caulobacter,0.661738070184664,-0.6417080667635648,0.7316434470815921,Low,0.0,4
Flavobacterium,0.028707936869177268,-0.805983115520368,0.7271889547394836,Low,0.0,4
Phyllobacterium,0.015937180408485442,0.3875006147114725,0.6958057642149326,High,0.0,4
Microvirga,0.030141858059700738,0.5728035904820372,0.6949190206781309,High,0.0,4
Rhodococcus,0.01664920543873436,-0.6517979401964074,0.6849765888530496,Low,0.0,4
Luteolibacter,0.008457171408707333,-0.51862607706439,0.6565124822619264,Low,0.0,4
Sphingomonas,0.05578559982809903,0.5259472618363407,0.6529405648534815,High,0.0,4
Ensifer,0.02590788469784744,0.46706881498552216,0.6498119988529774,High,0.0,4
Bosea,0.011268013750341425,-0.4990643245532049,0.6447230477246875,Low,0.0,4
Pseudoxanthomonas,0.036585440703557646,0.3799123485723447,0.632003876499286,High,0.025,4
Rhodopseudomonas,0.03106648745697149,-0.9191906627378302,0.6158414078462671,Low,0.0,4
Skermanella,0.11661877858412274,0.6138806668193738,0.6005503140319212,High,0.0,4
Blastococcus,0.05924576656133074,-0.3963346642377288,0.5918081333175086,Low,0.0,4
Mesorhizobium,0.010174268825032752,-0.4265002761574422,0.5483050546483453,Low,0.0,4
Devosia,1.0,-0.8266346687286652,0.5477717180991292,Low,0.0,4
Ectothiorhodosinus,0.01726954386351644,-0.4144429954916301,0.5352263607181432,Low,0.0,4
Agromyces,0.009786815520004271,0.3807314671572425,0.5321279832668735,High,0.015,4
Sandaracinobacter,0.00909722278694033,0.5648241560229007,0.42356893992541117,High,0.0,4
Taibaiella,0.01058930798911589,-0.603816172710682,0.3682932540318037,Low,0.0,4
Variibacter,0.015137155055008197,-0.669459914673064,0.33766178436729205,Low,0.05,4
Pseudolabrys,0.009276586907071024,-0.9483971421442836,0.18954720708196904,Low,0.03,4
Frigoribacterium,0.3556365757783411,-0.9190723006817787,0.8015789016885262,Low,0.0,5
Variovorax,0.17759030564875894,0.8278898642849415,0.8015510349466279,High,0.0,5
Herbaspirillum,0.016664477883002817,0.7030684884777291,0.7874747902624346,High,0.0,5
Rhizobium,0.20212949417625872,-1.0,0.7655711728652039,Low,0.0,5
Bradyrhizobium,0.022839934045465617,-0.8579290951743932,0.7645126474322411,Low,0.0,5
Cellulomonas,0.06321445168608521,-0.547566669535292,0.7365453029939886,Low,0.0,5
Caulobacter,0.5009337058651562,-0.6510305446325899,0.7210979566403635,Low,0.0,5
Microvirga,0.026438916452705425,0.7594694390485214,0.7205159224249452,High,0.0,5
Flavobacterium,0.041347320929037194,-0.9814409383267045,0.7171618222838572,Low,0.0,5
Rhodococcus,0.025373320588090397,-0.7788132877602517,0.6999519060105468,Low,0.0,5
Phyllobacterium,0.013453692497986367,0.45886006882154484,0.6925639664861759,High,0.0,5
Sphingomonas,0.09079856578818556,0.6831243899242416,0.6646564543356384,High,0.0,5
Ensifer,0.03149648072522144,0.6125780005732244,0.6621130674429526,High,0.0,5
Pseudoxanthomonas,0.04231828569543296,0.4537979407418499,0.6432533428321485,High,0.005,5
Luteolibacter,0.020557361841878556,-0.5433282742607389,0.6380999839151185,Low,0.0,5
Bosea,0.015320660438590383,-0.5312174728729555,0.6324555320336759,Low,0.0,5
Rhodopseudomonas,0.033116632285751575,-0.8982283436417366,0.604863275012186,Low,0.0,5
Skermanella,0.2663028544206848,0.6473250329185659,0.5700639266643817,High,0.0,5
Devosia,1.0,-0.8220665968806422,0.5326362426479483,Low,0.0,5
Ectothiorhodosinus,0.02365950381785167,-0.7051074652089463,0.5325390911453202,Low,0.0,5
Mesorhizobium,0.01379481508248942,-0.4266051563540552,0.5225455886480804,Low,0.04,5
Thiohalobacter,0.010251770425643125,-0.597557547339263,0.423850354260814,Low,0.0,5
Sandaracinobacter,0.010720563804358985,0.7021836365742821,0.41024668383522145,High,0.0,5
Taibaiella,0.013852686323711802,-0.6884049722358293,0.3625307868699863,Low,0.0,5
Variibacter,0.012471548637501887,-0.7123739718908779,0.3551894631474634,Low,0.045,5
Planctopirus,0.01623711743530331,-0.7267530773991892,0.2059714602177749,Low,0.03,5
Pseudolabrys,0.011445986219008452,-0.8743756506125646,0.19069251784911845,Low,0.035,5
Variovorax,0.12773029388596058,0.7603776816080524,0.8055438903653375,High,0.0,6
Frigoribacterium,0.22937831326958594,-0.8303011857632877,0.7984255577257235,Low,0.0,6
Bradyrhizobium,0.019920028619093668,-0.8706274290352979,0.7747504727826201,Low,0.0,6
Rhizobium,0.16729385167194089,-1.0,0.7647631896846131,Low,0.0,6
Herbaspirillum,0.017848813917038783,0.6879524924446995,0.7638990852775144,High,0.0,6
Cellulomonas,0.09045295065117348,-0.548881781735718,0.7407778554640546,Low,0.0,6
Caulobacter,0.692635978767276,-0.6950999879855436,0.732261022377852,Low,0.0,6
Phyllobacterium,0.015376934301176162,0.5613978713143023,0.7158275447800028,High,0.0,6
Microvirga,0.03617622636214616,0.7643771846857432,0.7134563705143067,High,0.0,6
Flavobacterium,0.032201868537007405,-0.9072462435376991,0.7030420099056452,Low,0.0,6
Rhodococcus,0.01698685918902541,-0.7715389284475049,0.6992037354055536,Low,0.0,6
Achromobacter,0.017654903433155823,-0.42821371545205705,0.6706000705127109,Low,0.0,6
Chitinophaga,0.06147796921492952,-0.4387338658071398,0.6648187451662916,Low,0.0,6
Ensifer,0.028214598635082924,0.7220689129044024,0.6628740950976509,High,0.0,6
Sphingomonas,0.05292252467574453,0.6435172592682518,0.6472968793651829,High,0.0,6
Bosea,0.01496488452036563,-0.5171132386191654,0.6376266301549973,Low,0.005,6
Luteolibacter,0.018706035840039662,-0.5266940345766488,0.6267854827112712,Low,0.0,6
Pseudoxanthomonas,0.03316811938163044,0.4759955748669905,0.6217748505628176,High,0.05,6
Rhodopseudomonas,0.02329446518311696,-0.8094432243590297,0.611287759286558,Low,0.0,6
Luteimonas,0.02044504303679337,0.43116653181514775,0.6068326140088637,High,0.035,6
Skermanella,0.16740051918574997,0.7489841645958463,0.5900330928800654,High,0.0,6
Devosia,1.0,-0.9299321925159139,0.5408654689246086,Low,0.0,6
Mesorhizobium,0.010113175412570733,-0.38766995046939634,0.5186729674708149,Low,0.04,6
Ectothiorhodosinus,0.020495810893918075,-0.6692091836268849,0.5183913416933159,Low,0.0,6
Sandaracinobacter,0.012623486550353646,0.7934199626161001,0.4286452120666075,High,0.0,6
Thiohalobacter,0.007624978232816618,-0.5437647602354234,0.42234707005157307,Low,0.0,6
Taibaiella,0.011366188322556288,-0.68826285905051,0.3610505443230829,Low,0.0,6
Variibacter,0.013118581609942328,-0.763060534976427,0.3508523502745541,Low,0.02,6
Azospirillum,0.007634602237263412,0.42570157774693146,0.33034669770454345,High,0.01,6
Sphingobacterium,0.06027789533107483,0.6100982557416582,0.32891699056573465,High,0.025,6
Planctopirus,0.010332982663070808,-0.7163880815809627,0.20535012709710013,Low,0.02,6
Frigoribacterium,0.28284116393410286,-0.867203259655535,0.8172221856779474,Low,0.0,7
Variovorax,0.12643577731670436,0.6885671050447927,0.7871864967251306,High,0.0,7
Herbaspirillum,0.020765351509242243,0.5854979568098864,0.7766887733199547,High,0.0,7
Bradyrhizobium,0.027773634296676935,-0.8179577102752333,0.7720229555039232,Low,0.0,7
Rhizobium,0.2381758967961507,-1.0,0.762847183700798,Low,0.0,7
Cellulomonas,0.11426262547387572,-0.5801625782038828,0.7452859366171297,Low,0.0,7
Caulobacter,0.9038505715820618,-0.7263503615335817,0.7387000649535153,Low,0.0,7
Flavobacterium,0.034061290772076216,-0.8443458095965646,0.7139904116455589,Low,0.0,7
Rhodococcus,0.02464756162816192,-0.7299120863173046,0.7099853805673177,Low,0.0,7
Microvirga,0.05107752950572603,0.7020907384880736,0.706819443902349,High,0.0,7
Phyllobacterium,0.017934479072855104,0.5063172573857373,0.6950961038496278,High,0.0,7
Ensifer,0.03763821730505234,0.6308949307967304,0.6517894990996211,High,0.0,7
Luteolibacter,0.02120768790105341,-0.5446750445739011,0.6366536435271457,Low,0.0,7
Bosea,0.010846613894660698,-0.5406529354665911,0.6316583087553193,Low,0.02,7
Sphingomonas,0.07710993826914506,0.5923262767089476,0.616221055628487,High,0.0,7
Skermanella,0.1231569058209878,0.7265422300423738,0.6128810753780695,High,0.0,7
Rhodopseudomonas,0.01915452606457238,-0.762604425855137,0.601008642141296,Low,0.0,7
Blastococcus,0.07099201126837293,-0.42726578497559103,0.5847392522664915,Low,0.0,7
Devosia,1.0,-0.7899132875703657,0.5379511055727415,Low,0.0,7
Agromyces,0.012130893432736904,0.3791954710126431,0.5297959303053746,High,0.015,7
Ectothiorhodosinus,0.02825252128544539,-0.6619353024545075,0.5293766446544742,Low,0.0,7
Mesorhizobium,0.012578653805032564,-0.39165432093586544,0.5287161732577316,Low,0.045,7
Sandaracinobacter,0.01057842736931876,0.6845342645132784,0.41754317917770434,High,0.0,7
Thiohalobacter,0.009209636270831049,-0.48550405281977205,0.404343039097544,Low,0.0,7
Taibaiella,0.00912504728602531,-0.6092701088030401,0.363060897284467,Low,0.0,7
Variibacter,0.022227112336313987,-0.6222911535591881,0.3496658034679369,Low,0.02,7
Mucilaginibacter,0.008053560973096553,-0.48150672189589294,0.3130746248921284,Low,0.005,7
Planctopirus,0.00910826210424646,-0.6295332049954925,0.20351933162035313,Low,0.025,7
Variovorax,0.11186332374072049,0.6476057435785845,0.7881180585938202,High,0.0,8
Bradyrhizobium,0.023994368347623543,-0.815909001700572,0.787120667255589,Low,0.0,8
Rhizobium,0.2504484688356306,-1.0,0.7868737539911707,Low,0.0,8
Herbaspirillum,0.020148680276378873,0.65845075441806,0.777468024326497,High,0.0,8
Frigoribacterium,0.22243930408740387,-0.6175205518101763,0.7757737000209552,Low,0.0,8
Cellulomonas,0.07802143840626771,-0.5595290737892006,0.7376826115967114,Low,0.0,8
Caulobacter,0.8364716804841026,-0.8183702890667603,0.7304049347783826,Low,0.0,8
Flavobacterium,0.04904091494501473,-0.8679812308116677,0.7279458667952825,Low,0.0,8
Phyllobacterium,0.014474912518342228,0.49690999234280797,0.7111855829421663,High,0.0,8
Rhodococcus,0.02157795559567998,-0.7534168687852945,0.6984336165128757,Low,0.0,8
Microvirga,0.03868208426990947,0.6730312404566032,0.6928180958472557,High,0.0,8
Achromobacter,0.018249223046487104,-0.40783809203114807,0.6644953615608324,Low,0.0,8
Ensifer,0.07302545632939982,0.7104802954687356,0.661629574601949,High,0.0,8
Sphingomonas,0.08377588988311692,0.6866772506882214,0.6478307822581624,High,0.0,8
Luteolibacter,0.01851526334530228,-0.5694818530241635,0.6459376893494251,Low,0.0,8
Bosea,0.019320465760340022,-0.5244575737411239,0.635277715057391,Low,0.005,8
Rhodopseudomonas,0.01870528533371224,-0.7972829089116457,0.6164450818010487,Low,0.0,8
Skermanella,0.14236407650957503,0.8458525992881971,0.5818147902583177,High,0.0,8
Blastococcus,0.05355675532687723,-0.3896476838964463,0.5677771239373941,Low,0.0,8
Devosia,1.0,-0.7940416174655938,0.5287055894050894,Low,0.0,8
Mesorhizobium,0.009130663245687159,-0.41277319335124557,0.5261206565933461,Low,0.005,8
Ectothiorhodosinus,0.019572124126066792,-0.7416246829514553,0.5256055303231489,Low,0.0,8
Agromyces,0.01220318702436201,0.3889392758386123,0.5223516035235147,High,0.025,8
Porphyrobacter,0.01527522127341156,0.36705207637107695,0.5043604445572353,High,0.03,8
Thiohalobacter,0.008145482971508106,-0.48775605800246896,0.42015910652430044,Low,0.0,8
Sandaracinobacter,0.012403917329057842,0.760421385004628,0.4153870702876855,High,0.0,8
Variibacter,0.017206264257191725,-0.6414868929981922,0.3593486554725761,Low,0.005,8
Taibaiella,0.01737318058276478,-0.6106414111609725,0.3568746300354245,Low,0.0,8
Variovorax,0.13362351334942427,0.831048880520515,0.7984333112898064,High,0.0,9
Herbaspirillum,0.015812247434066,0.6810012359252688,0.7950622730000483,High,0.0,9
Frigoribacterium,0.2336077512472922,-0.7877972473833138,0.7824391869643088,Low,0.0,9
Bradyrhizobium,0.017403350532723856,-0.8794999341380256,0.7777951281308879,Low,0.0,9
Rhizobium,0.1370127370182583,-1.0,0.7739755330384223,Low,0.0,9
Cellulomonas,0.1124259405226967,-0.6023871620808275,0.7493370882134631,Low,0.0,9
Caulobacter,0.8741450219815599,-0.8441363113274672,0.7412233255264433,Low,0.0,9
Flavobacterium,0.03305734073080178,-0.9509105525153059,0.7211328619098394,Low,0.0,9
Microvirga,0.0306168501877082,0.7848134082480905,0.7187695338706953,High,0.0,9
Phyllobacterium,0.013999322205389178,0.5312785698358987,0.708550891875714,High,0.005,9
Achromobacter,0.02079541758405009,-0.5635405567554275,0.6983970405982708,Low,0.0,9
Rhodococcus,0.020499679329940755,-0.8328676577678562,0.6981575036829656,Low,0.0,9
Sphingomonas,0.06073640358676899,0.7352749197171833,0.6709086620596394,High,0.0,9
Sphingopyxis,0.01618785672527618,-0.45801408004000865,0.6608258591159418,Low,0.0,9
Luteolibacter,0.021236935700199792,-0.7523536229355806,0.660063687714813,Low,0.0,9
Ensifer,0.036071771941467254,0.6752440815887503,0.6568621928546177,High,0.0,9
Bosea,0.018930563701640996,-0.5674851527031173,0.640757118061506,Low,0.0,9
Rhodopseudomonas,0.04037227808451036,-0.8742761731025415,0.6043431216899487,Low,0.0,9
Blastococcus,0.07406198943904654,-0.4226417517748063,0.5869316727707679,Low,0.005,9
Skermanella,0.07580790387463915,0.8657865331522333,0.5851125661264532,High,0.0,9
Ectothiorhodosinus,0.018888375471395078,-0.7844765563923501,0.5430525958149142,Low,0.0,9
Devosia,1.0,-0.8695504609953579,0.534964089682305,Low,0.0,9
Agromyces,0.011868981164590278,0.4630720643474741,0.5313031356763054,High,0.02,9
Mesorhizobium,0.011945074794950454,-0.46072608127275255,0.5291879818738146,Low,0.02,9
Sandaracinobacter,0.008953345825163453,0.7779677676596085,0.42201184634097805,High,0.0,9
Taibaiella,0.0102204643052988,-0.7417450563776465,0.36261571853025193,Low,0.0,9
Agaricicola,0.007981495383526183,-0.4701089536736074,0.3593876401886284,Low,0.0,9
Variibacter,0.011484557393841056,-0.6801335593062628,0.34035481565789977,Low,0.02,9
Rhodoplanes,0.006682499989325347,-0.4216397164168474,0.2203935672512545,Low,0.04,9
Pseudolabrys,0.019269061856455525,-0.9606052402362907,0.19069251784911845,Low,0.04,9
Variovorax,0.12300807167617347,0.7519372869841096,0.7886821071620234,High,0.0,10
Bradyrhizobium,0.01424437635649685,-0.8281052589590082,0.7842997565058105,Low,0.0,10
Rhizobium,0.17407429770871627,-1.0,0.7710357946491025,Low,0.0,10
Frigoribacterium,0.19028280787994287,-0.7466017683118583,0.7674487744339406,Low,0.0,10
Herbaspirillum,0.015933731693535135,0.5909271833319477,0.7527824148697695,High,0.0,10
Cellulomonas,0.07861154971704917,-0.6022345647188786,0.7342217602856937,Low,0.0,10
Caulobacter,1.0,-0.7824523280790642,0.7274407621910174,Low,0.0,10
Flavobacterium,0.029670962145428383,-0.9016984518561919,0.7223149407437923,Low,0.0,10
Phyllobacterium,0.015331253542221812,0.5076720395310061,0.7047892711167898,High,0.0,10
Rhodococcus,0.0251355483671928,-0.8439950598177195,0.7010490933870834,Low,0.0,10
Microvirga,0.033497192513693666,0.6351424193310952,0.6680422074747192,High,0.0,10
Pseudoxanthomonas,0.04489988491682996,0.49879418321914937,0.6521261141344629,High,0.01,10
Bosea,0.01836337504817403,-0.5036135377819867,0.6264611349685366,Low,0.01,10
Ensifer,0.02383170098285072,0.61739454548369,0.6255083477396542,High,0.005,10
Sphingomonas,0.07686240013412514,0.6560350176657838,0.6235541304461878,High,0.0,10
Luteolibacter,0.018211945712455213,-0.5511866639789855,0.6207687068598494,Low,0.0,10
Luteimonas,0.028484213062885157,0.41525171089018303,0.6023624131894871,High,0.045,10
Skermanella,0.13227646843951865,0.7616298712058036,0.5854517823313313,High,0.0,10
Rhodopseudomonas,0.013868329417357526,-0.7632115119317474,0.5848115220963799,Low,0.0,10
Blastococcus,0.05870231185306642,-0.42305095861895275,0.5830569264625108,Low,0.0,10
Ectothiorhodosinus,0.017607889855933374,-0.7077355019932067,0.5319695995216758,Low,0.0,10
Agromyces,0.010820244238334362,0.399175878874428,0.5277442759388415,High,0.01,10
Devosia,0.6412109880670501,-0.8208029372458784,0.5235726660069578,Low,0.005,10
Mesorhizobium,0.010927604275029174,-0.42168305296268516,0.5234481578119062,Low,0.02,10
Thiohalobacter,0.007985677590963162,-0.5377879467293062,0.41569444155957885,Low,0.0,10
Sandaracinobacter,0.008652583622908208,0.726091040468897,0.40357826755735443,High,0.0,10
Agaricicola,0.007568920648854156,-0.4037846007882755,0.3577621389331176,Low,0.005,10
Taibaiella,0.009617900833669585,-0.6517029097340418,0.3355036569022567,Low,0.0,10
Oxalicibacterium,0.0074697608502082135,0.7112364089185752,0.335480542261837,High,0.0,10
Sphingobacterium,0.029548800042043494,0.5115184521622445,0.32154908083311096,High,0.035,10
Methylobacterium,0.012238299576179994,0.39971084702302306,0.25712973861329,High,0.0,10
Rhodoplanes,0.007297327681805581,-0.41992783174699716,0.21955601431476052,Low,0.02,10
Pseudolabrys,0.010648594691558084,-0.88632292945917,0.19011727515734336,Low,0.035,10
Variovorax,0.14136801501592988,0.8261285734884125,0.7929901598722651,High,0.0,11
Bradyrhizobium,0.022126337892066954,-0.9544451271132299,0.7839275155779639,Low,0.0,11
Rhizobium,0.15577506800150462,-0.966109733262634,0.7650517496755953,Low,0.0,11
