Taxa,RF Importance,NN Importance,IS stat,IS Site Label,IS P value,K
Ensifer,0.021946193342266964,0.6893239566090591,0.6835579434022431,High,0.0,2
Luteolibacter,0.029919172282620202,-0.6275319486825073,0.6609580950309224,Low,0.0,2
Sphingopyxis,0.020904661258878125,-0.4719052080984662,0.6602676637894734,Low,0.0,2
Bacillus,0.033815370296858174,0.5137073893283787,0.6379545740728029,High,0.045,2
Georgenia,0.07721735631603431,0.6161735618553433,0.5208344256507221,High,0.0,2
Taibaiella,0.022848793035434353,-0.5121384964742483,0.4516304311678175,Low,0.01,2
Methylobacillus,0.02580597011465647,0.478654660711565,0.37653480664614974,High,0.05,2
Rhizobium,1.0,-1.0,0.9286495415485865,Low,0.0,3
Bradyrhizobium,0.08719504762998417,-0.8560896662423114,0.8647149419639948,Low,0.0,3
Microvirga,0.06683928503761057,0.617127427330945,0.8345982703876547,High,0.0,3
Arthrobacter,0.03657017311549574,0.7209235974749773,0.8246111453221371,High,0.005,3
Variovorax,0.04629188430212661,0.6991142881669699,0.768816776158152,High,0.03,3
Herbaspirillum,0.011029933599428438,0.5351020175807256,0.7634751257707219,High,0.005,3
Martelella,0.06938043024143549,-0.49347070852265473,0.7474253857396463,Low,0.0,3
Luteolibacter,0.019635846377856175,-0.6152347086074837,0.6660711953102835,Low,0.0,3
Sphingomonas,0.07363202879294625,0.55000864359622,0.6643166911429279,High,0.04,3
Skermanella,0.011779973860218576,0.46358633802663274,0.6167194762126574,High,0.0,3
Taibaiella,0.019754507544236164,-0.5601862904112256,0.5220366416190326,Low,0.005,3
Georgenia,0.05853762495527897,0.6182098599598559,0.5200978569494304,High,0.0,3
Methylobacillus,0.021817037772925818,0.5090433016200302,0.39272794944320955,High,0.005,3
Rhizobium,1.0,-1.0,0.9173685346567186,Low,0.0,4
Microvirga,0.32533407852050705,0.7772977378006896,0.8612725314146044,High,0.0,4
Bradyrhizobium,0.18008021961409412,-0.94640885139892,0.8499297455323399,Low,0.0,4
Herbaspirillum,0.02882061399070416,0.6331263909249181,0.803018654846227,High,0.005,4
Arthrobacter,0.04135391853920376,0.6026177842424593,0.7955621139853072,High,0.005,4
Variovorax,0.045663717981403625,0.7599206579807923,0.7761920438483424,High,0.035,4
Martelella,0.10720518391227804,-0.5496277373129554,0.7419389959271835,Low,0.0,4
Ensifer,0.027401315440181557,0.8469686398583721,0.705771356423006,High,0.0,4
Sphingopyxis,0.02664859216325647,-0.5640970525105843,0.691236505386785,Low,0.0,4
Sphingomonas,0.09153714607006895,0.5745990686972055,0.6899038904816258,High,0.04,4
Luteolibacter,0.02901442055563431,-0.6708528740647426,0.656155746114477,Low,0.005,4
Georgenia,0.12281475287101046,0.6934404714276111,0.5349425408514251,High,0.0,4
Taibaiella,0.03478437807581199,-0.5391421504742179,0.4884986032989615,Low,0.0,4
Methylobacillus,0.031385479383296076,0.5121242167409564,0.38717811163643256,High,0.015,4
Rhizobium,1.0,-1.0,0.9216163661897339,Low,0.0,5
Bradyrhizobium,0.09832414957057087,-0.8011070215818349,0.8531676429806949,Low,0.0,5
Microvirga,0.1376960624787917,0.6985448622182278,0.8387178530975689,High,0.0,5
Arthrobacter,0.03394415509210981,0.6212763898425382,0.8273346930686983,High,0.0,5
Herbaspirillum,0.016549512270275898,0.5793338189735228,0.7746181290861364,High,0.005,5
Martelella,0.08637249464603858,-0.475116176976875,0.7713513558417406,Low,0.0,5
Variovorax,0.04756343169042193,0.726210128743632,0.759971499709194,High,0.04,5
Cellulomonas,0.022392219229785758,-0.42213392417586076,0.7110721802622096,Low,0.005,5
Sphingomonas,0.06050137654884341,0.533502358725676,0.6940694407249084,High,0.01,5
Ensifer,0.019216797678912535,0.8025996943115278,0.6774751804735486,High,0.0,5
Sphingopyxis,0.018523805369491813,-0.4721202504372301,0.6479891904523017,Low,0.0,5
Luteolibacter,0.0244326183878083,-0.5601004903139531,0.623641692286149,Low,0.0,5
Georgenia,0.08014744422659605,0.581672160344867,0.5423726542285189,High,0.005,5
Taibaiella,0.026257531239560112,-0.5431889258820654,0.4727494722282231,Low,0.02,5
Methylobacillus,0.020677698291452346,0.47401629521568456,0.37737382580758055,High,0.025,5
Rhizobium,1.0,-1.0,0.9241187763187245,Low,0.0,6
Bradyrhizobium,0.06834853514067586,-0.9483732288695835,0.8789420934861056,Low,0.0,6
Microvirga,0.10903756182369521,0.6280422071603269,0.8315896000851828,High,0.0,6
Arthrobacter,0.03053471007183939,0.5522178283920801,0.8151502163491299,High,0.0,6
Herbaspirillum,0.020536802935756375,0.6406656803392335,0.8057300577424874,High,0.0,6
Martelella,0.05351828077778492,-0.5475835748138114,0.7511184433423292,Low,0.0,6
Ensifer,0.014014126677349257,0.8453062854460571,0.7019516204709839,High,0.0,6
Sphingopyxis,0.013470179760609385,-0.5456362655043793,0.6808919232341728,Low,0.0,6
Sphingomonas,0.04745707671467958,0.5240324719573102,0.6800412126491221,High,0.04,6
Flavitalea,0.010807424892639849,-0.4535852986094712,0.6794633735245379,Low,0.005,6
Skermanella,0.009799701213207212,0.48484122320519085,0.6425560801238461,High,0.0,6
Bacillus,0.01945977967240866,0.5077409581764644,0.6326247056443072,High,0.045,6
Luteolibacter,0.019075810230441567,-0.5890709250055701,0.6257686022585754,Low,0.0,6
Georgenia,0.07204568023470183,0.622814814275484,0.5347645134880664,High,0.0,6
Taibaiella,0.020672583874862534,-0.5192523907885669,0.47828670265295953,Low,0.035,6
Methylobacillus,0.016666050131229296,0.5051172360824856,0.3879437909175379,High,0.025,6
Rhizobium,1.0,-1.0,0.9266893331255155,Low,0.0,7
Bradyrhizobium,0.06668043636048404,-0.9145790038296499,0.8486684247915055,Low,0.0,7
Microvirga,0.1465120443068221,0.8237185734851754,0.8474169854732505,High,0.0,7
Arthrobacter,0.032372915629290865,0.6931189446167124,0.825938953366557,High,0.0,7
Herbaspirillum,0.012141978355425392,0.6034433541485484,0.7830220194163922,High,0.01,7
Variovorax,0.050123203095327244,0.7725349931956452,0.7755433865219581,High,0.045,7
Ensifer,0.016963627364152616,0.8559781165208857,0.7201834705014765,High,0.0,7
Martelella,0.033119492992925624,-0.5666974765423767,0.7158898088958274,Low,0.0,7
Sphingopyxis,0.023534345161992754,-0.5995147065193204,0.7094424457011477,Low,0.0,7
Flavitalea,0.013938051690277817,-0.47836789378265776,0.7059696835231534,Low,0.01,7
Sphingomonas,0.0637258120024264,0.5515953865193048,0.6681160071445498,High,0.035,7
Luteolibacter,0.018858347541954326,-0.6775044048551907,0.6339771854474878,Low,0.0,7
Skermanella,0.01142235665436912,0.5502072410359687,0.6310737388110662,High,0.0,7
Georgenia,0.06571165976875212,0.7171503888163201,0.543557306504609,High,0.0,7
Taibaiella,0.018693895405744343,-0.5934246963405928,0.4893421934729573,Low,0.01,7
Methylobacillus,0.018919628512616634,0.512582006074071,0.37737382580758055,High,0.04,7
Rhizobium,1.0,-1.0,0.9156989025402691,Low,0.0,8
Bradyrhizobium,0.05086510576903991,-0.8543533252110117,0.8541620182739228,Low,0.0,8
Microvirga,0.13733093962862156,0.6929254683565013,0.8443237828262852,High,0.0,8
Arthrobacter,0.033675680491132266,0.6769739923089914,0.8223805544877281,High,0.0,8
Herbaspirillum,0.017808568608842067,0.523345097024025,0.7716108603582263,High,0.005,8
Caulobacter,0.7899618604237567,-0.4700534572485894,0.7642501686208658,Low,0.0,8
Martelella,0.07793459352613111,-0.5588304205369135,0.7609662758385815,Low,0.0,8
Flavitalea,0.023179448641070254,-0.6376589436022044,0.7404281318023208,Low,0.0,8
Sphingopyxis,0.014802637419543104,-0.5385392316096225,0.7000478086561545,Low,0.0,8
Ensifer,0.022022388400995456,0.7714069379965688,0.6975076081249657,High,0.0,8
Sphingomonas,0.08039833763898355,0.5825120122315492,0.6781360293092865,High,0.02,8
Luteolibacter,0.019449303672929717,-0.587831552865875,0.650680920065245,Low,0.005,8
Skermanella,0.01696091671161386,0.476613711028035,0.6444609353392343,High,0.005,8
Georgenia,0.08984173727790308,0.6270836777163603,0.5427824560657746,High,0.0,8
Taibaiella,0.017858417819326806,-0.47793520195062517,0.4653041333449946,Low,0.01,8
Rhizobium,1.0,-1.0,0.9095496518908043,Low,0.0,9
Microvirga,0.20259394055198438,0.8878770550465047,0.8559602696007412,High,0.0,9
Bradyrhizobium,0.053795581508769875,-0.8325726288398323,0.8466289830794375,Low,0.0,9
Arthrobacter,0.03469682819549605,0.6476840430517183,0.8267726338010072,High,0.0,9
Variovorax,0.04792810157925528,0.7533765077524083,0.7706840509941341,High,0.03,9
Martelella,0.062455147460063545,-0.5305933203195089,0.7305296705274392,Low,0.0,9
Ensifer,0.014781915196971718,0.8429165290956263,0.6936762189183193,High,0.0,9
Flavitalea,0.01594439810271295,-0.4540177159084125,0.6909488066320065,Low,0.005,9
Sphingomonas,0.04406970562684888,0.5811208453101474,0.6809366638910624,High,0.02,9
Sphingopyxis,0.0155280122002379,-0.48683445570123596,0.6779634002104097,Low,0.0,9
Luteolibacter,0.03429255142616467,-0.5467591068968817,0.6423867830981077,Low,0.01,9
Georgenia,0.05152566335808619,0.6605196666090261,0.5421256913353771,High,0.0,9
Taibaiella,0.028714546529249027,-0.5327894344483983,0.48840607885220344,Low,0.0,9
Rhizobium,1.0,-1.0,0.924760320477543,Low,0.0,10
Bradyrhizobium,0.07869042760744509,-0.9179795768602401,0.843973450875875,Low,0.0,10
Microvirga,0.10576177168720995,0.6642363135272948,0.8422776101209639,High,0.0,10
Arthrobacter,0.031107556677140793,0.6495339238084615,0.8134462525357535,High,0.0,10
Herbaspirillum,0.01434479896413737,0.5814655967268965,0.7892739248922034,High,0.0,10
Cellulomonas,0.02248929031535484,-0.4523468151314575,0.7274926620267381,Low,0.005,10
Ensifer,0.018728506137722135,0.8467033971586707,0.7174778536364774,High,0.0,10
Martelella,0.028635465977863157,-0.5219389456342156,0.7166244047234753,Low,0.0,10
Flavitalea,0.012651674196768593,-0.5251145895371512,0.6845941973365609,Low,0.01,10
Sphingopyxis,0.011280759012350214,-0.46840885964007384,0.669332028649522,Low,0.0,10
Sphingomonas,0.042537295091621234,0.5126477483653621,0.6659477535788523,High,0.04,10
Luteolibacter,0.021217480139138115,-0.6125073756558943,0.6334500856950873,Low,0.005,10
Georgenia,0.07332400900376937,0.6252438467495418,0.5217067295079687,High,0.0,10
Taibaiella,0.011183125903950838,-0.5800690267028051,0.5101745037270871,Low,0.0,10
Methylobacillus,0.016455512164890176,0.5506884258663737,0.37737382580758055,High,0.04,10
Rhizobium,1.0,-1.0,0.9059162815630583,Low,0.0,11
Microvirga,0.2133520575428137,0.660863596941568,0.8737926347214362,High,0.0,11
Bradyrhizobium,0.10086575552568483,-0.8731187030051474,0.8457014799571956,Low,0.0,11
Arthrobacter,0.0449929899235886,0.6704466114490694,0.8257919096597675,High,0.005,11
Variovorax,0.05341996216342735,0.6870845407173329,0.7752820704423626,High,0.03,11
Herbaspirillum,0.017436148096007152,0.5886449046316532,0.7726032094768823,High,0.01,11
Martelella,0.08995270513839021,-0.5943540024158828,0.7373895661157207,Low,0.0,11
Flavitalea,0.015228236687617195,-0.5728616609682261,0.7292312778167418,Low,0.005,11
Sphingopyxis,0.02667901919174034,-0.645585333750854,0.7083822679550223,Low,0.0,11
Ensifer,0.021892298023974868,0.7934556796765797,0.7058330487978994,High,0.0,11
Sphingomonas,0.06782221121936266,0.6030320505065242,0.6922692532557606,High,0.025,11
Blastococcus,0.009351931728622974,0.8442547997892654,0.6913190854605983,High,0.0,11
Luteolibacter,0.028040903606117086,-0.5458016512530516,0.6531340173721774,Low,0.005,11
Skermanella,0.012441500649265056,0.43877138102106844,0.6018506919181926,High,0.0,11
Taibaiella,0.02512202358678158,-0.5656199675446356,0.49980403683354707,Low,0.01,11
Rhizobium,1.0,-1.0,0.9230296167888589,Low,0.0,12
Bradyrhizobium,0.14590658039466134,-0.9453794180077846,0.8562918216553947,Low,0.0,12
Microvirga,0.07973412906318347,0.690953817979956,0.8402351947179314,High,0.0,12
Arthrobacter,0.030947384772972583,0.6746212113665788,0.8197804187050738,High,0.0,12
Herbaspirillum,0.012328519942116055,0.5801551514391762,0.7750393834353845,High,0.005,12
Martelella,0.0789834604088157,-0.5862642385164302,0.7566526869870736,Low,0.0,12
Ensifer,0.01089949600137182,0.7549849968439423,0.6828373151444856,High,0.0,12
Sphingopyxis,0.0158519770038675,-0.4948065857332057,0.6811773834580113,Low,0.0,12
Sphingomonas,0.05634499625787808,0.5606785932747169,0.6770202583048831,High,0.025,12
Luteolibacter,0.015164905667703298,-0.5269861548565489,0.6269338939089365,Low,0.0,12
Georgenia,0.06150827909338358,0.68015780378375,0.5423726542285189,High,0.0,12
Taibaiella,0.02106466521040788,-0.6042151491855369,0.4976653568949883,Low,0.0,12
Noviherbaspirillum,0.023654436770808765,0.5524022110468597,0.4123358083841139,High,0.05,12
Methylobacillus,0.01765531137377649,0.5091458418747353,0.37737382580758055,High,0.02,12
Rhizobium,1.0,-1.0,0.9173683106961502,Low,0.0,13
Arthrobacter,0.038300572649808774,0.7681722719353634,0.866162883269822,High,0.0,13
Microvirga,0.24574206767580697,0.7371628911774367,0.8649692149472648,High,0.0,13
Bradyrhizobium,0.1753402545594014,-0.9117660292093377,0.8633310809449753,Low,0.0,13
Variovorax,0.05584856418027568,0.7678373582460175,0.7901506711546579,High,0.02,13
Herbaspirillum,0.013615197554930656,0.6232036946091231,0.7794340435535524,High,0.0,13
Pseudomonas,0.6426426078359309,-0.4753798633283665,0.7781279857547996,Low,0.0,13
Martelella,0.06434896978957083,-0.5643911917743667,0.7603828028359165,Low,0.0,13
Sphingopyxis,0.02349082092954768,-0.7913206461759137,0.7266677717689579,Low,0.0,13
Ensifer,0.034708072931923545,0.8536147227540358,0.7240353181295313,High,0.0,13
Blastococcus,0.01669353539952821,0.9246910245827894,0.6927350685729087,High,0.0,13
Sphingomonas,0.09277262361903767,0.6018015795563113,0.6908540813235633,High,0.03,13
Luteolibacter,0.015276493486725636,-0.5749454053598849,0.6371511437404644,Low,0.0,13
Georgenia,0.09668305710916594,0.5837826165524638,0.5276215625383269,High,0.0,13
Taibaiella,0.02856672504539813,-0.5259551623585432,0.49055522816745056,Low,0.01,13
Rhizobium,1.0,-1.0,0.9151772946558638,Low,0.0,14
Bradyrhizobium,0.15530579235316322,-0.888765615759721,0.8591781926693643,Low,0.0,14
Microvirga,0.16184371301386222,0.7181392035490498,0.8451228603412398,High,0.0,14
Arthrobacter,0.048078157429696976,0.6463695039729681,0.8204258103199211,High,0.005,14
Herbaspirillum,0.01582561441999869,0.4921718617361973,0.7670295843725633,High,0.02,14
Niastella,0.017284588700635754,-0.5377021543193495,0.7447371690595741,Low,0.005,14
Sphingopyxis,0.028999241646949114,-0.5018628647316549,0.7088175747548324,Low,0.0,14
Martelella,0.05972762476501062,-0.4983187321671498,0.7050183348878117,Low,0.0,14
Ensifer,0.03296237659222882,0.7788879003878285,0.6841780650543154,High,0.0,14
Flavitalea,0.014908574988279976,-0.4378559187970608,0.6820335102064763,Low,0.015,14
Sphingomonas,0.0608980986416175,0.5574344089673045,0.6643454504297689,High,0.05,14
Skermanella,0.01605216178749212,0.47290115142391576,0.6442099829441649,High,0.0,14
Luteolibacter,0.027368006800681497,-0.5593524741237169,0.6397942090462987,Low,0.005,14
Georgenia,0.10511768576243993,0.6243983746068159,0.5423726542285189,High,0.0,14
Taibaiella,0.027808011749748028,-0.5120761774426932,0.49250698162126955,Low,0.005,14
