Taxa,RF Importance,NN Importance,IS stat,IS Site Label,IS P value,K
Gibberella,0.6520555486298543,-1.0,0.7243786071356791,Low,0.0,6
Doratomyces,0.3863669856431424,0.43342897469672736,0.7140526736803305,High,0.01,6
Penicillium,1.0,0.7362305195089127,0.6294424711007781,High,0.005,6
Emericella,0.1648417408913101,-0.587600917162977,0.586995429708806,Low,0.015,6
Aspergillus,0.09975197242242248,0.6356355778108551,0.5629037519293523,High,0.0,6
Plectosphaerella,0.5295202999009871,0.7627294389698211,0.41616172219431885,High,0.025,6
Gibberella,0.6020119901401108,-1.0,0.7477988129624118,Low,0.0,7
Penicillium,1.0,0.864642772302367,0.6488390051870437,High,0.005,7
Emericella,0.14234244427566373,-0.5831195065606176,0.6195306072746528,Low,0.0,7
Aspergillus,0.14797005540326996,0.7020658316079871,0.592829227160339,High,0.0,7
Plectosphaerella,0.6094180605162548,0.9047854027479504,0.4267952591077406,High,0.035,7
Bionectria,0.05156497927583604,-0.38466762426908413,0.4156022977357491,Low,0.005,7
Massarina,0.06126226365669251,-0.32160379203660117,0.3429971702850177,Low,0.025,7
Gibberella,0.8872789876401403,-1.0,0.7616328864930363,Low,0.0,8
Penicillium,1.0,0.825844979130521,0.6400470949750192,High,0.01,8
Emericella,0.1643765750641411,-0.5890892109932063,0.6213185741450848,Low,0.0,8
Chaetosphaeronema,0.12873166177882084,-0.48956827133136194,0.5879455558948152,Low,0.0,8
Aspergillus,0.10201964214435363,0.519126610515024,0.543992774442373,High,0.005,8
Plectosphaerella,0.4923784241276389,0.8733969622136245,0.42500654946386307,High,0.0,8
Bionectria,0.0711990623988469,-0.28363971519178055,0.41570489994121007,Low,0.0,8
Massarina,0.08647581675715148,-0.3846940439678979,0.3429971702850177,Low,0.035,8
Gibberella,0.8048380464803616,-1.0,0.7689400627849029,Low,0.0,9
Penicillium,1.0,0.8909443077292246,0.6359464739604646,High,0.005,9
Emericella,0.114363114891498,-0.6416255875209914,0.5929157669447325,Low,0.01,9
Aspergillus,0.1564300006463159,0.8327381112663735,0.5890556649321145,High,0.0,9
Chaetosphaeronema,0.08221252554579868,-0.4411772296780393,0.571169804013292,Low,0.0,9
Plectosphaerella,0.5133903895315375,0.9619580471131118,0.4267952591077406,High,0.01,9
Massarina,0.08165922814813054,-0.4300540018252845,0.3429971702850177,Low,0.03,9
Gibberella,0.7482240959128034,-1.0,0.7317876662537778,Low,0.0,10
Doratomyces,0.34080680818991815,0.5069310661592207,0.72459946346234,High,0.0,10
Emericella,0.1633609233242685,-0.5153029462555638,0.6115574969452832,Low,0.0,10
Penicillium,1.0,0.7881301802557663,0.5965086919025159,High,0.025,10
Chaetosphaeronema,0.0910409836302283,-0.48443399904884976,0.5865847952391794,Low,0.0,10
Aspergillus,0.10747375511561445,0.6550300779954081,0.581793094459423,High,0.0,10
Plectosphaerella,0.4370062019550554,0.8174211241050094,0.41616172219431885,High,0.03,10
Massarina,0.08489747802713096,-0.41576064800412776,0.3499271061118826,Low,0.025,10
Gibberella,1.0,-1.0,0.7761882730053792,Low,0.0,11
Doratomyces,0.2152036712683008,0.34038998799164494,0.7008674771715548,High,0.01,11
Penicillium,0.872710266596933,0.6514603711638219,0.6204538870425846,High,0.02,11
Emericella,0.08346366657190371,-0.5101124238370195,0.592106865685929,Low,0.005,11
Chaetosphaeronema,0.15008637493673221,-0.43007739788849836,0.5914461858094435,Low,0.0,11
Aspergillus,0.07139456878320329,0.5724896124241144,0.5739210671941967,High,0.0,11
Plectosphaerella,0.38221209016511964,0.7071771524797519,0.41108247080909566,High,0.005,11
Massarina,0.10316659053696714,-0.3965568574563235,0.3535533905932738,Low,0.04,11
Gibberella,0.8790954988347033,-1.0,0.7606961268555018,Low,0.0,12
Doratomyces,0.29111806924839395,0.4373325796026869,0.6952981238067683,High,0.0,12
Penicillium,1.0,0.7458418438232032,0.6164656678194027,High,0.02,12
Emericella,0.12227872864818957,-0.4949450627500561,0.5856957561485702,Low,0.0,12
Chaetosphaeronema,0.10198503455095921,-0.5154724434578409,0.5754775784463363,Low,0.0,12
Aspergillus,0.09382962861877624,0.5650537882197971,0.5388804088365586,High,0.0,12
Massarina,0.10364878192185649,-0.35727070201272904,0.3429971702850177,Low,0.05,12
Gibberella,0.5236621736162352,-1.0,0.7361028427093064,Low,0.0,13
Emericella,0.1313120900483249,-0.5424364205086198,0.5950311411094569,Low,0.005,13
Chaetosphaeronema,0.08590461827277018,-0.4768634302596854,0.5871177717706774,Low,0.0,13
Aspergillus,0.12256231499810645,0.6830793589918708,0.5650721048285865,High,0.005,13
Plectosphaerella,0.40012529005093006,0.7891573108561867,0.4267952591077406,High,0.015,13
Gibberella,0.9488323880077218,-1.0,0.7535147152002898,Low,0.0,14
Penicillium,1.0,0.842375214081944,0.6006626341106615,High,0.005,14
Emericella,0.18268062751457434,-0.5700979378478425,0.5729984494891573,Low,0.01,14
Aspergillus,0.13529905496927466,0.6713104150208719,0.5651343310053926,High,0.0,14
